County_FIPS_x,County,state_FIPS,State,pop_Year,pop_Population,pop_merge_indicator,pov_poverty_rate_percent,pov_merge_indicator,minc_median_income_USD_2021,minc_merge_indicator,state_county,opioid_YEAR,opioid_State,opioid_County,opioid_morphine_equivalent_g,opioid_state_county_yr,opioid_merge_indicator,FIPS|YEAR,County_FIPS_y,mort_year,mort_overdose_deaths,mort_merge_indicator,predicted_overdose_deaths_stochastic,_merge,pop_log_population,grams_morphine_per_cap,overdose_deaths_per_cap
01013,BUTLER,01,AL,2021,18890,both,22.7,both,"39,442",both,AL|BUTLER,2015,AL,BUTLER,9700.23858,AL|BUTLER|2015,both,01013|2015,,,11.93002598357937,Random Forest Predicted Values,11.93002598357937,both,9.846387960495555,0.5135118358920063,0.0005823186871360508
01015,CALHOUN,01,AL,2021,115678,both,19.2,both,"48,166",both,AL|CALHOUN,2006,AL,CALHOUN,45576.3759919875,AL|CALHOUN|2006,both,01015|2006,,,17.210784894227494,Random Forest Predicted Values,17.210784894227494,both,11.658565748169828,0.3939934645480342,0.00014695966389460398
01015,CALHOUN,01,AL,2021,115678,both,19.2,both,"48,166",both,AL|CALHOUN,2007,AL,CALHOUN,56254.867707425,AL|CALHOUN|2007,both,01015|2007,01015,2007.0,11.0,Actual Values (not missing),,left_only,11.658565748169828,0.48630567357168175,9.509154722592023e-05
01015,CALHOUN,01,AL,2021,115678,both,19.2,both,"48,166",both,AL|CALHOUN,2008,AL,CALHOUN,59702.26214175,AL|CALHOUN|2008,both,01015|2008,01015,2008.0,17.0,Actual Values (not missing),,left_only,11.658565748169828,0.5161073163587717,0.00014695966389460398
01015,CALHOUN,01,AL,2021,115678,both,19.2,both,"48,166",both,AL|CALHOUN,2009,AL,CALHOUN,66391.40317275,AL|CALHOUN|2009,both,01015|2009,01015,2009.0,12.0,Actual Values (not missing),,left_only,11.658565748169828,0.5739328409269696,0.00010373623333736752
01015,CALHOUN,01,AL,2021,115678,both,19.2,both,"48,166",both,AL|CALHOUN,2010,AL,CALHOUN,73334.1772870125,AL|CALHOUN|2010,both,01015|2010,01015,2010.0,19.0,Actual Values (not missing),,left_only,11.658565748169828,0.6339509438874505,0.00016424903611749858
01015,CALHOUN,01,AL,2021,115678,both,19.2,both,"48,166",both,AL|CALHOUN,2011,AL,CALHOUN,80806.3532970375,AL|CALHOUN|2011,both,01015|2011,01015,2011.0,12.0,Actual Values (not missing),,left_only,11.658565748169828,0.6985455600636032,0.00010373623333736752
01015,CALHOUN,01,AL,2021,115678,both,19.2,both,"48,166",both,AL|CALHOUN,2012,AL,CALHOUN,90583.5588581625,AL|CALHOUN|2012,both,01015|2012,,,14.423219874761656,Random Forest Predicted Values,14.423219874761656,both,11.658565748169828,0.7830664331866258,0.0001210256055602621
01015,CALHOUN,01,AL,2021,115678,both,19.2,both,"48,166",both,AL|CALHOUN,2013,AL,CALHOUN,90542.9818465875,AL|CALHOUN|2013,both,01015|2013,,,15.2576879777509,Random Forest Predicted Values,15.2576879777509,both,11.658565748169828,0.7827156576582194,0.0001296702916717094
01015,CALHOUN,01,AL,2021,115678,both,19.2,both,"48,166",both,AL|CALHOUN,2014,AL,CALHOUN,92522.8065047625,AL|CALHOUN|2014,both,01015|2014,01015,2014.0,19.0,Actual Values (not missing),,left_only,11.658565748169828,0.7998306203838457,0.00016424903611749858
01015,CALHOUN,01,AL,2021,115678,both,19.2,both,"48,166",both,AL|CALHOUN,2015,AL,CALHOUN,95820.1843062,AL|CALHOUN|2015,both,01015|2015,01015,2015.0,20.0,Actual Values (not missing),,left_only,11.658565748169828,0.828335416468127,0.00017289372222894586
01017,CHAMBERS,01,AL,2021,34488,both,19.7,both,"45,447",both,AL|CHAMBERS,2006,AL,CHAMBERS,13604.6055375,AL|CHAMBERS|2006,both,01017|2006,,,13.585611412295686,Random Forest Predicted Values,13.585611412295686,both,10.448366716426971,0.39447360060020875,0.00037694270470888425
01017,CHAMBERS,01,AL,2021,34488,both,19.7,both,"45,447",both,AL|CHAMBERS,2007,AL,CHAMBERS,13995.7361488625,AL|CHAMBERS|2007,both,01017|2007,,,14.432841842165901,Random Forest Predicted Values,14.432841842165901,both,10.448366716426971,0.4058146644880103,0.0004059382973787984
01017,CHAMBERS,01,AL,2021,34488,both,19.7,both,"45,447",both,AL|CHAMBERS,2008,AL,CHAMBERS,16042.429827725,AL|CHAMBERS|2008,both,01017|2008,,,12.519885877233442,Random Forest Predicted Values,12.519885877233442,both,10.448366716426971,0.4651597607203955,0.0003479471120389701
01017,CHAMBERS,01,AL,2021,34488,both,19.7,both,"45,447",both,AL|CHAMBERS,2009,AL,CHAMBERS,16464.606574537498,AL|CHAMBERS|2009,both,01017|2009,,,12.905858445687079,Random Forest Predicted Values,12.905858445687079,both,10.448366716426971,0.47740102570568016,0.0003479471120389701
01017,CHAMBERS,01,AL,2021,34488,both,19.7,both,"45,447",both,AL|CHAMBERS,2010,AL,CHAMBERS,17094.994465575,AL|CHAMBERS|2010,both,01017|2010,,,11.695169509182072,Random Forest Predicted Values,11.695169509182072,both,10.448366716426971,0.49567949621824986,0.0003189515193690559
01017,CHAMBERS,01,AL,2021,34488,both,19.7,both,"45,447",both,AL|CHAMBERS,2011,AL,CHAMBERS,23380.8953513625,AL|CHAMBERS|2011,both,01017|2011,,,11.576988289333917,Random Forest Predicted Values,11.576988289333917,both,10.448366716426971,0.6779429178659968,0.0003189515193690559
